Subject,Gender,Age,Race,Eth.Ori,Education,Spite,SSES,SRPS,SJS,Vignettes,Content,Justification,Realism,Justification_overall_timing,agreement_overall_timing,sexual_timing_justification,non_sexual_timing_justification,agreement_sexual_timing,agreement_non_sexual_timing
71,3,27,1,3,5,42,39,3.223776224,9,8,No_Sex,3,4,34.8121,3.254,36.3898,33.2344,3.4566,3.0514
71,3,27,1,3,5,42,39,3.223776224,9,9,No_Sex,4,2,34.8121,3.254,36.3898,33.2344,3.4566,3.0514
71,3,27,1,3,5,42,39,3.223776224,9,10,Sex,2,4,34.8121,3.254,36.3898,33.2344,3.4566,3.0514
72,1,28,1,3,4,31,34,3.045454545,6,1,Sex,5,4,33.2332,2.6632,35.1126,31.3538,3.1174,2.209
72,1,28,1,3,4,31,34,3.045454545,6,2,Sex,1,4,33.2332,2.6632,35.1126,31.3538,3.1174,2.209
72,1,28,1,3,4,31,34,3.045454545,6,3,No_Sex,1,2,33.2332,2.6632,35.1126,31.3538,3.1174,2.209
72,1,28,1,3,4,31,34,3.045454545,6,4,Sex,1,2,33.2332,2.6632,35.1126,31.3538,3.1174,2.209
72,1,28,1,3,4,31,34,3.045454545,6,5,No_Sex,1,4,33.2332,2.6632,35.1126,31.3538,3.1174,2.209
72,1,28,1,3,4,31,34,3.045454545,6,6,No_Sex,5,3,33.2332,2.6632,35.1126,31.3538,3.1174,2.209
72,1,28,1,3,4,31,34,3.045454545,6,7,Sex,1,2,33.2332,2.6632,35.1126,31.3538,3.1174,2.209
72,1,28,1,3,4,31,34,3.045454545,6,8,No_Sex,1,4,33.2332,2.6632,35.1126,31.3538,3.1174,2.209
72,1,28,1,3,4,31,34,3.045454545,6,9,No_Sex,3,1,33.2332,2.6632,35.1126,31.3538,3.1174,2.209
72,1,28,1,3,4,31,34,3.045454545,6,10,Sex,3,1,33.2332,2.6632,35.1126,31.3538,3.1174,2.209
73,1,18,1,3,3,53,30,3.013986014,11,1,Sex,4,4,49.2948,1.8979,39.8984,58.6912,2.2878,1.508
73,1,18,1,3,3,53,30,3.013986014,11,2,Sex,4,3,49.2948,1.8979,39.8984,58.6912,2.2878,1.508
73,1,18,1,3,3,53,30,3.013986014,11,3,No_Sex,4,5,49.2948,1.8979,39.8984,58.6912,2.2878,1.508
73,1,18,1,3,3,53,30,3.013986014,11,4,Sex,5,5,49.2948,1.8979,39.8984,58.6912,2.2878,1.508
73,1,18,1,3,3,53,30,3.013986014,11,5,No_Sex,2,4,49.2948,1.8979,39.8984,58.6912,2.2878,1.508
73,1,18,1,3,3,53,30,3.013986014,11,6,No_Sex,4,2,49.2948,1.8979,39.8984,58.6912,2.2878,1.508
73,1,18,1,3,3,53,30,3.013986014,11,7,Sex,2,2,49.2948,1.8979,39.8984,58.6912,2.2878,1.508
73,1,18,1,3,3,53,30,3.013986014,11,8,No_Sex,4,3,49.2948,1.8979,39.8984,58.6912,2.2878,1.508
73,1,18,1,3,3,53,30,3.013986014,11,9,No_Sex,4,4,49.2948,1.8979,39.8984,58.6912,2.2878,1.508
73,1,18,1,3,3,53,30,3.013986014,11,10,Sex,2,1,49.2948,1.8979,39.8984,58.6912,2.2878,1.508
74,1,20,1,3,1,44,23,2.91958042,11,1,Sex,5,5,31.7701,3.248,31.1062,32.434,4.104,2.392
74,1,20,1,3,1,44,23,2.91958042,11,2,Sex,2,4,31.7701,3.248,31.1062,32.434,4.104,2.392
74,1,20,1,3,1,44,23,2.91958042,11,3,No_Sex,1,5,31.7701,3.248,31.1062,32.434,4.104,2.392
74,1,20,1,3,1,44,23,2.91958042,11,4,Sex,1,4,31.7701,3.248,31.1062,32.434,4.104,2.392
74,1,20,1,3,1,44,23,2.91958042,11,5,No_Sex,1,3,31.7701,3.248,31.1062,32.434,4.104,2.392
74,1,20,1,3,1,44,23,2.91958042,11,6,No_Sex,5,4,31.7701,3.248,31.1062,32.434,4.104,2.392
74,1,20,1,3,1,44,23,2.91958042,11,7,Sex,1,4,31.7701,3.248,31.1062,32.434,4.104,2.392
74,1,20,1,3,1,44,23,2.91958042,11,8,No_Sex,1,4,31.7701,3.248,31.1062,32.434,4.104,2.392
74,1,20,1,3,1,44,23,2.91958042,11,9,No_Sex,5,4,31.7701,3.248,31.1062,32.434,4.104,2.392
74,1,20,1,3,1,44,23,2.91958042,11,10,Sex,1,2,31.7701,3.248,31.1062,32.434,4.104,2.392
75,2,35,1,3,4,26,36,3.045454545,6,1,Sex,5,4,49.1554,5.444,82.7106,15.6002,8.5206,2.3674
75,2,35,1,3,4,26,36,3.045454545,6,2,Sex,2,3,49.1554,5.444,82.7106,15.6002,8.5206,2.3674
75,2,35,1,3,4,26,36,3.045454545,6,3,No_Sex,1,2,49.1554,5.444,82.7106,15.6002,8.5206,2.3674
75,2,35,1,3,4,26,36,3.045454545,6,4,Sex,1,4,49.1554,5.444,82.7106,15.6002,8.5206,2.3674
75,2,35,1,3,4,26,36,3.045454545,6,5,No_Sex,1,4,49.1554,5.444,82.7106,15.6002,8.5206,2.3674
75,2,35,1,3,4,26,36,3.045454545,6,6,No_Sex,4,4,49.1554,5.444,82.7106,15.6002,8.5206,2.3674
75,2,35,1,3,4,26,36,3.045454545,6,7,Sex,1,3,49.1554,5.444,82.7106,15.6002,8.5206,2.3674
75,2,35,1,3,4,26,36,3.045454545,6,8,No_Sex,1,4,49.1554,5.444,82.7106,15.6002,8.5206,2.3674
75,2,35,1,3,4,26,36,3.045454545,6,9,No_Sex,2,2,49.1554,5.444,82.7106,15.6002,8.5206,2.3674
75,2,35,1,3,4,26,36,3.045454545,6,10,Sex,1,2,49.1554,5.444,82.7106,15.6002,8.5206,2.3674
76,1,22,1,3,3,20,46,3.087412587,10,1,Sex,5,4,7.8868,4.0172,7.2712,8.5024,2.0166,6.0178
76,1,22,1,3,3,20,46,3.087412587,10,2,Sex,4,2,7.8868,4.0172,7.2712,8.5024,2.0166,6.0178
76,1,22,1,3,3,20,46,3.087412587,10,3,No_Sex,1,4,7.8868,4.0172,7.2712,8.5024,2.0166,6.0178
76,1,22,1,3,3,20,46,3.087412587,10,4,Sex,1,4,7.8868,4.0172,7.2712,8.5024,2.0166,6.0178
76,1,22,1,3,3,20,46,3.087412587,10,5,No_Sex,1,5,7.8868,4.0172,7.2712,8.5024,2.0166,6.0178
76,1,22,1,3,3,20,46,3.087412587,10,6,No_Sex,2,4,7.8868,4.0172,7.2712,8.5024,2.0166,6.0178
76,1,22,1,3,3,20,46,3.087412587,10,7,Sex,1,1,7.8868,4.0172,7.2712,8.5024,2.0166,6.0178
76,1,22,1,3,3,20,46,3.087412587,10,8,No_Sex,2,4,7.8868,4.0172,7.2712,8.5024,2.0166,6.0178
76,1,22,1,3,3,20,46,3.087412587,10,9,No_Sex,4,1,7.8868,4.0172,7.2712,8.5024,2.0166,6.0178
76,1,22,1,3,3,20,46,3.087412587,10,10,Sex,1,4,7.8868,4.0172,7.2712,8.5024,2.0166,6.0178
77,2,25,3,8,4,26,34,3.863636364,3,1,Sex,4,5,27.3249,1.6659,28.8894,25.7604,1.8794,1.4524
77,2,25,3,8,4,26,34,3.863636364,3,2,Sex,4,3,27.3249,1.6659,28.8894,25.7604,1.8794,1.4524
77,2,25,3,8,4,26,34,3.863636364,3,3,No_Sex,4,3,27.3249,1.6659,28.8894,25.7604,1.8794,1.4524
77,2,25,3,8,4,26,34,3.863636364,3,4,Sex,4,4,27.3249,1.6659,28.8894,25.7604,1.8794,1.4524
77,2,25,3,8,4,26,34,3.863636364,3,5,No_Sex,2,4,27.3249,1.6659,28.8894,25.7604,1.8794,1.4524
77,2,25,3,8,4,26,34,3.863636364,3,6,No_Sex,3,3,27.3249,1.6659,28.8894,25.7604,1.8794,1.4524
77,2,25,3,8,4,26,34,3.863636364,3,7,Sex,3,4,27.3249,1.6659,28.8894,25.7604,1.8794,1.4524
77,2,25,3,8,4,26,34,3.863636364,3,8,No_Sex,2,3,27.3249,1.6659,28.8894,25.7604,1.8794,1.4524
77,2,25,3,8,4,26,34,3.863636364,3,9,No_Sex,3,2,27.3249,1.6659,28.8894,25.7604,1.8794,1.4524
77,2,25,3,8,4,26,34,3.863636364,3,10,Sex,1,4,27.3249,1.6659,28.8894,25.7604,1.8794,1.4524
78,2,19,1,3,2,20,36,2.667832168,8,1,Sex,5,4,32.743,2.1983,39.2338,26.2522,2.5648,1.8318
78,2,19,1,3,2,20,36,2.667832168,8,2,Sex,1,3,32.743,2.1983,39.2338,26.2522,2.5648,1.8318
78,2,19,1,3,2,20,36,2.667832168,8,3,No_Sex,1,4,32.743,2.1983,39.2338,26.2522,2.5648,1.8318
78,2,19,1,3,2,20,36,2.667832168,8,4,Sex,1,4,32.743,2.1983,39.2338,26.2522,2.5648,1.8318
78,2,19,1,3,2,20,36,2.667832168,8,5,No_Sex,2,2,32.743,2.1983,39.2338,26.2522,2.5648,1.8318
78,2,19,1,3,2,20,36,2.667832168,8,6,No_Sex,4,4,32.743,2.1983,39.2338,26.2522,2.5648,1.8318
78,2,19,1,3,2,20,36,2.667832168,8,7,Sex,1,4,32.743,2.1983,39.2338,26.2522,2.5648,1.8318
78,2,19,1,3,2,20,36,2.667832168,8,8,No_Sex,1,4,32.743,2.1983,39.2338,26.2522,2.5648,1.8318
78,2,19,1,3,2,20,36,2.667832168,8,9,No_Sex,3,4,32.743,2.1983,39.2338,26.2522,2.5648,1.8318
78,2,19,1,3,2,20,36,2.667832168,8,10,Sex,1,3,32.743,2.1983,39.2338,26.2522,2.5648,1.8318
79,1,21,1,3,4,24,35,3.548951049,9,1,Sex,4,3,38.6075,0.9946,41.1838,36.0312,1.33,0.6592
79,1,21,1,3,4,24,35,3.548951049,9,2,Sex,1,2,38.6075,0.9946,41.1838,36.0312,1.33,0.6592
79,1,21,1,3,4,24,35,3.548951049,9,3,No_Sex,1,4,38.6075,0.9946,41.1838,36.0312,1.33,0.6592
79,1,21,1,3,4,24,35,3.548951049,9,4,Sex,1,3,38.6075,0.9946,41.1838,36.0312,1.33,0.6592
79,1,21,1,3,4,24,35,3.548951049,9,5,No_Sex,2,4,38.6075,0.9946,41.1838,36.0312,1.33,0.6592
79,1,21,1,3,4,24,35,3.548951049,9,6,No_Sex,3,4,38.6075,0.9946,41.1838,36.0312,1.33,0.6592
79,1,21,1,3,4,24,35,3.548951049,9,7,Sex,1,2,38.6075,0.9946,41.1838,36.0312,1.33,0.6592
79,1,21,1,3,4,24,35,3.548951049,9,8,No_Sex,1,4,38.6075,0.9946,41.1838,36.0312,1.33,0.6592
79,1,21,1,3,4,24,35,3.548951049,9,9,No_Sex,3,3,38.6075,0.9946,41.1838,36.0312,1.33,0.6592
79,1,21,1,3,4,24,35,3.548951049,9,10,Sex,1,3,38.6075,0.9946,41.1838,36.0312,1.33,0.6592
80,2,26,1,3,4,54,38,3.559440559,8,1,Sex,5,3,21.6245,2.6069,22.8872,20.3618,3.1334,2.0804
80,2,26,1,3,4,54,38,3.559440559,8,2,Sex,2,3,21.6245,2.6069,22.8872,20.3618,3.1334,2.0804
80,2,26,1,3,4,54,38,3.559440559,8,3,No_Sex,1,4,21.6245,2.6069,22.8872,20.3618,3.1334,2.0804
80,2,26,1,3,4,54,38,3.559440559,8,4,Sex,1,3,21.6245,2.6069,22.8872,20.3618,3.1334,2.0804
80,2,26,1,3,4,54,38,3.559440559,8,5,No_Sex,2,4,21.6245,2.6069,22.8872,20.3618,3.1334,2.0804
80,2,26,1,3,4,54,38,3.559440559,8,6,No_Sex,3,3,21.6245,2.6069,22.8872,20.3618,3.1334,2.0804
80,2,26,1,3,4,54,38,3.559440559,8,7,Sex,1,3,21.6245,2.6069,22.8872,20.3618,3.1334,2.0804
80,2,26,1,3,4,54,38,3.559440559,8,8,No_Sex,1,4,21.6245,2.6069,22.8872,20.3618,3.1334,2.0804
80,2,26,1,3,4,54,38,3.559440559,8,9,No_Sex,4,4,21.6245,2.6069,22.8872,20.3618,3.1334,2.0804
80,2,26,1,3,4,54,38,3.559440559,8,10,Sex,2,5,21.6245,2.6069,22.8872,20.3618,3.1334,2.0804
81,1,53,1,3,2,18,33,2.111888112,8,1,Sex,3,3,37.7318,1.8212,37.2286,38.235,1.6122,2.0302
81,1,53,1,3,2,18,33,2.111888112,8,2,Sex,2,3,37.7318,1.8212,37.2286,38.235,1.6122,2.0302
81,1,53,1,3,2,18,33,2.111888112,8,3,No_Sex,1,3,37.7318,1.8212,37.2286,38.235,1.6122,2.0302
81,1,53,1,3,2,18,33,2.111888112,8,4,Sex,1,3,37.7318,1.8212,37.2286,38.235,1.6122,2.0302
81,1,53,1,3,2,18,33,2.111888112,8,5,No_Sex,1,3,37.7318,1.8212,37.2286,38.235,1.6122,2.0302
81,1,53,1,3,2,18,33,2.111888112,8,6,No_Sex,4,3,37.7318,1.8212,37.2286,38.235,1.6122,2.0302
81,1,53,1,3,2,18,33,2.111888112,8,7,Sex,1,3,37.7318,1.8212,37.2286,38.235,1.6122,2.0302
81,1,53,1,3,2,18,33,2.111888112,8,8,No_Sex,1,4,37.7318,1.8212,37.2286,38.235,1.6122,2.0302
81,1,53,1,3,2,18,33,2.111888112,8,9,No_Sex,1,2,37.7318,1.8212,37.2286,38.235,1.6122,2.0302
81,1,53,1,3,2,18,33,2.111888112,8,10,Sex,1,3,37.7318,1.8212,37.2286,38.235,1.6122,2.0302
82,1,32,1,3,5,44,30,2.437062937,3,1,Sex,2,5,35.9317,3.8998,34.3706,37.4928,4.699,3.1006
82,1,32,1,3,5,44,30,2.437062937,3,2,Sex,1,3,35.9317,3.8998,34.3706,37.4928,4.699,3.1006
82,1,32,1,3,5,44,30,2.437062937,3,3,No_Sex,1,3,35.9317,3.8998,34.3706,37.4928,4.699,3.1006
82,1,32,1,3,5,44,30,2.437062937,3,4,Sex,1,4,35.9317,3.8998,34.3706,37.4928,4.699,3.1006
82,1,32,1,3,5,44,30,2.437062937,3,5,No_Sex,1,3,35.9317,3.8998,34.3706,37.4928,4.699,3.1006
82,1,32,1,3,5,44,30,2.437062937,3,6,No_Sex,4,3,35.9317,3.8998,34.3706,37.4928,4.699,3.1006
82,1,32,1,3,5,44,30,2.437062937,3,7,Sex,1,4,35.9317,3.8998,34.3706,37.4928,4.699,3.1006
82,1,32,1,3,5,44,30,2.437062937,3,8,No_Sex,3,4,35.9317,3.8998,34.3706,37.4928,4.699,3.1006
82,1,32,1,3,5,44,30,2.437062937,3,9,No_Sex,3,3,35.9317,3.8998,34.3706,37.4928,4.699,3.1006
82,1,32,1,3,5,44,30,2.437062937,3,10,Sex,1,3,35.9317,3.8998,34.3706,37.4928,4.699,3.1006
,,,,,,,,,,,,,,19.1515,2.4476,19.5944,18.7086,2.7726,2.1226
,,,,,,,,,,,,,,19.1515,2.4476,19.5944,18.7086,2.7726,2.1226
,,,,,,,,,,,,,,19.1515,2.4476,19.5944,18.7086,2.7726,2.1226
,,,,,,,,,,,,,,19.1515,2.4476,19.5944,18.7086,2.7726,2.1226
,,,,,,,,,,,,,,19.1515,2.4476,19.5944,18.7086,2.7726,2.1226
,,,,,,,,,,,,,,19.1515,2.4476,19.5944,18.7086,2.7726,2.1226
,,,,,,,,,,,,,,19.1515,2.4476,19.5944,18.7086,2.7726,2.1226
,,,,,,,,,,,,,,19.1515,2.4476,19.5944,18.7086,2.7726,2.1226
,,,,,,,,,,,,,,19.1515,2.4476,19.5944,18.7086,2.7726,2.1226
,,,,,,,,,,,,,,19.1515,2.4476,19.5944,18.7086,2.7726,2.1226
,,,,,,,,,,,,,,17.8253,1.676,19.2178,16.4328,1.6192,1.7328
,,,,,,,,,,,,,,17.8253,1.676,19.2178,16.4328,1.6192,1.7328
,,,,,,,,,,,,,,17.8253,1.676,19.2178,16.4328,1.6192,1.7328
,,,,,,,,,,,,,,17.8253,1.676,19.2178,16.4328,1.6192,1.7328
,,,,,,,,,,,,,,17.8253,1.676,19.2178,16.4328,1.6192,1.7328
,,,,,,,,,,,,,,17.8253,1.676,19.2178,16.4328,1.6192,1.7328
,,,,,,,,,,,,,,17.8253,1.676,19.2178,16.4328,1.6192,1.7328
,,,,,,,,,,,,,,17.8253,1.676,19.2178,16.4328,1.6192,1.7328
,,,,,,,,,,,,,,17.8253,1.676,19.2178,16.4328,1.6192,1.7328
,,,,,,,,,,,,,,17.8253,1.676,19.2178,16.4328,1.6192,1.7328
,,,,,,,,,,,,,,51.0685,1.8397,76.4922,25.6448,1.9234,1.756
,,,,,,,,,,,,,,51.0685,1.8397,76.4922,25.6448,1.9234,1.756
,,,,,,,,,,,,,,51.0685,1.8397,76.4922,25.6448,1.9234,1.756
,,,,,,,,,,,,,,51.0685,1.8397,76.4922,25.6448,1.9234,1.756
,,,,,,,,,,,,,,51.0685,1.8397,76.4922,25.6448,1.9234,1.756
,,,,,,,,,,,,,,51.0685,1.8397,76.4922,25.6448,1.9234,1.756
,,,,,,,,,,,,,,51.0685,1.8397,76.4922,25.6448,1.9234,1.756
,,,,,,,,,,,,,,51.0685,1.8397,76.4922,25.6448,1.9234,1.756
,,,,,,,,,,,,,,51.0685,1.8397,76.4922,25.6448,1.9234,1.756
,,,,,,,,,,,,,,51.0685,1.8397,76.4922,25.6448,1.9234,1.756
,,,,,,,,,,,,,,8.4127,1.0885,10.2166,6.6088,1.3438,0.8332
,,,,,,,,,,,,,,8.4127,1.0885,10.2166,6.6088,1.3438,0.8332
,,,,,,,,,,,,,,8.4127,1.0885,10.2166,6.6088,1.3438,0.8332
,,,,,,,,,,,,,,8.4127,1.0885,10.2166,6.6088,1.3438,0.8332
,,,,,,,,,,,,,,8.4127,1.0885,10.2166,6.6088,1.3438,0.8332
,,,,,,,,,,,,,,8.4127,1.0885,10.2166,6.6088,1.3438,0.8332
,,,,,,,,,,,,,,8.4127,1.0885,10.2166,6.6088,1.3438,0.8332
,,,,,,,,,,,,,,8.4127,1.0885,10.2166,6.6088,1.3438,0.8332
,,,,,,,,,,,,,,8.4127,1.0885,10.2166,6.6088,1.3438,0.8332
,,,,,,,,,,,,,,8.4127,1.0885,10.2166,6.6088,1.3438,0.8332
,,,,,,,,,,,,,,17.9892,1.3663,27.176,8.8024,1.7066,1.026
,,,,,,,,,,,,,,17.9892,1.3663,27.176,8.8024,1.7066,1.026
,,,,,,,,,,,,,,17.9892,1.3663,27.176,8.8024,1.7066,1.026
,,,,,,,,,,,,,,17.9892,1.3663,27.176,8.8024,1.7066,1.026
,,,,,,,,,,,,,,17.9892,1.3663,27.176,8.8024,1.7066,1.026
,,,,,,,,,,,,,,17.9892,1.3663,27.176,8.8024,1.7066,1.026
,,,,,,,,,,,,,,17.9892,1.3663,27.176,8.8024,1.7066,1.026
,,,,,,,,,,,,,,17.9892,1.3663,27.176,8.8024,1.7066,1.026
,,,,,,,,,,,,,,17.9892,1.3663,27.176,8.8024,1.7066,1.026
,,,,,,,,,,,,,,17.9892,1.3663,27.176,8.8024,1.7066,1.026
,,,,,,,,,,,,,,36.3625,1.6686,34.553,38.172,1.8806,1.4566
,,,,,,,,,,,,,,36.3625,1.6686,34.553,38.172,1.8806,1.4566
,,,,,,,,,,,,,,36.3625,1.6686,34.553,38.172,1.8806,1.4566
,,,,,,,,,,,,,,36.3625,1.6686,34.553,38.172,1.8806,1.4566
,,,,,,,,,,,,,,36.3625,1.6686,34.553,38.172,1.8806,1.4566
,,,,,,,,,,,,,,36.3625,1.6686,34.553,38.172,1.8806,1.4566
,,,,,,,,,,,,,,36.3625,1.6686,34.553,38.172,1.8806,1.4566
,,,,,,,,,,,,,,36.3625,1.6686,34.553,38.172,1.8806,1.4566
,,,,,,,,,,,,,,36.3625,1.6686,34.553,38.172,1.8806,1.4566
,,,,,,,,,,,,,,36.3625,1.6686,34.553,38.172,1.8806,1.4566
,,,,,,,,,,,,,,21.9556,2.9405,19.8058,24.1054,2.9346,2.9464
,,,,,,,,,,,,,,21.9556,2.9405,19.8058,24.1054,2.9346,2.9464
,,,,,,,,,,,,,,21.9556,2.9405,19.8058,24.1054,2.9346,2.9464
,,,,,,,,,,,,,,21.9556,2.9405,19.8058,24.1054,2.9346,2.9464
,,,,,,,,,,,,,,21.9556,2.9405,19.8058,24.1054,2.9346,2.9464
,,,,,,,,,,,,,,21.9556,2.9405,19.8058,24.1054,2.9346,2.9464
,,,,,,,,,,,,,,21.9556,2.9405,19.8058,24.1054,2.9346,2.9464
,,,,,,,,,,,,,,21.9556,2.9405,19.8058,24.1054,2.9346,2.9464
,,,,,,,,,,,,,,21.9556,2.9405,19.8058,24.1054,2.9346,2.9464
,,,,,,,,,,,,,,21.9556,2.9405,19.8058,24.1054,2.9346,2.9464
,,,,,,,,,,,,,,10.8196,1.2389,9.873,11.7662,1.5334,0.9444
,,,,,,,,,,,,,,10.8196,1.2389,9.873,11.7662,1.5334,0.9444
,,,,,,,,,,,,,,10.8196,1.2389,9.873,11.7662,1.5334,0.9444
,,,,,,,,,,,,,,10.8196,1.2389,9.873,11.7662,1.5334,0.9444
,,,,,,,,,,,,,,10.8196,1.2389,9.873,11.7662,1.5334,0.9444
,,,,,,,,,,,,,,10.8196,1.2389,9.873,11.7662,1.5334,0.9444
,,,,,,,,,,,,,,10.8196,1.2389,9.873,11.7662,1.5334,0.9444
,,,,,,,,,,,,,,10.8196,1.2389,9.873,11.7662,1.5334,0.9444
,,,,,,,,,,,,,,10.8196,1.2389,9.873,11.7662,1.5334,0.9444
,,,,,,,,,,,,,,10.8196,1.2389,9.873,11.7662,1.5334,0.9444
,,,,,,,,,,,,,,22.5564,4.199,24.7298,20.383,6.8394,1.5586
,,,,,,,,,,,,,,22.5564,4.199,24.7298,20.383,6.8394,1.5586
,,,,,,,,,,,,,,22.5564,4.199,24.7298,20.383,6.8394,1.5586
,,,,,,,,,,,,,,22.5564,4.199,24.7298,20.383,6.8394,1.5586
,,,,,,,,,,,,,,22.5564,4.199,24.7298,20.383,6.8394,1.5586
,,,,,,,,,,,,,,22.5564,4.199,24.7298,20.383,6.8394,1.5586
,,,,,,,,,,,,,,22.5564,4.199,24.7298,20.383,6.8394,1.5586
,,,,,,,,,,,,,,22.5564,4.199,24.7298,20.383,6.8394,1.5586
,,,,,,,,,,,,,,22.5564,4.199,24.7298,20.383,6.8394,1.5586
,,,,,,,,,,,,,,22.5564,4.199,24.7298,20.383,6.8394,1.5586
,,,,,,,,,,,,,,39.3665,3.5793,40.5988,38.1342,3.42,3.7386
,,,,,,,,,,,,,,39.3665,3.5793,40.5988,38.1342,3.42,3.7386
,,,,,,,,,,,,,,39.3665,3.5793,40.5988,38.1342,3.42,3.7386
,,,,,,,,,,,,,,39.3665,3.5793,40.5988,38.1342,3.42,3.7386
,,,,,,,,,,,,,,39.3665,3.5793,40.5988,38.1342,3.42,3.7386
,,,,,,,,,,,,,,39.3665,3.5793,40.5988,38.1342,3.42,3.7386
,,,,,,,,,,,,,,39.3665,3.5793,40.5988,38.1342,3.42,3.7386
,,,,,,,,,,,,,,39.3665,3.5793,40.5988,38.1342,3.42,3.7386
,,,,,,,,,,,,,,39.3665,3.5793,40.5988,38.1342,3.42,3.7386
,,,,,,,,,,,,,,39.3665,3.5793,40.5988,38.1342,3.42,3.7386